material_id,composition,E_g
mp-1097676,Li2 In1 Ga1,0.0139
mp-1177896,Li6 Mn3 V3 P12 O42,0.5374999999999999
mp-770832,Li8 B4 Se4 O16,2.0982
mp-773844,Li8 V12 Cu4 O32,0.0
mp-850197,Li8 V4 P8 O32,2.962
mp-1062345,Li2 N1,0.0
mp-1020009,Li12 Ca12 Si12 O42,4.7378
mp-583836,Li4 V2 P4 O16,1.3085000000000002
mp-754446,Li4 Mn2 F8,3.9058
mp-755664,Li4 Ta6 S12,0.0
mp-1096018,Ba1 Li2 Sn1,0.2913000000000001
mp-758330,Li4 Co4 Si4 O14,2.6226000000000003
mp-759278,Li8 Cu4 P16 O48,0.0
mp-768869,Li8 V4 B4 O16,1.9704
mp-861714,Li4 V2 Cr2 P4 O16 F4,2.0338000000000003
mp-866200,Li2 Sm1 Tl1,0.0
mp-1667314,Li8 Si8 Ni4 O24,3.2862
mp-704942,Li4 Cr2 P10 O30,2.1797
mp-775903,Li8 Mn4 P8 O28,3.7889
mp-31168,Li2 Al1 Ag1,0.0
mp-1306790,Li4 Mn6 Co2 O16,0.0
mp-540287,Li4 Cr2 P4 O16,0.0
mp-765501,Li8 Ni4 O8 F4,0.0543999999999997
mp-1222848,Li2 Mn2 Co1 O8,0.0032
mp-1173883,Li4 Co2 O6,0.1831
mp-6332,Li4 Ti2 Si2 O10,3.2153
mp-772666,Li4 Cr4 O14,2.2531
mp-1178131,Li8 Cu12 F44,0.0
mp-1177969,Li4 Fe6 W2 O16,1.6318
mp-759716,Li8 V4 O4 F16,0.8844
mp-757351,Li16 Fe8 P16 O64,0.0
mp-765775,Li2 V2 Si1 Ge1 O10,1.5292
mp-772634,Na4 Li8 Mn4 P4 C4 O28,3.5254
mp-757897,Li8 Fe12 Co4 O32,0.0
mp-554685,Li4 U6 V4 O30,1.9974
mp-1222854,Li2 Ti4 Co1 P4 O20,2.3814
mp-778358,Li8 Mn12 B12 O36,0.0
mp-5832,Li8 Ge28 O60,2.9882
mp-1222659,Li2 Ga1 Ag1,0.0
mp-1304327,Li2 Mn3 Ga1 O8,0.3953000000000002
mp-765989,Li4 Mn2 C4 O12,3.5626
mp-773456,Li8 Mn4 Cr12 O32,0.0
mp-756597,Li4 Hf2 O6,4.4716000000000005
mp-1238771,Li2 Ce1 Sm1 Mo4 O16,0.1394999999999999
mp-780877,Li4 Mn6 B6 O18,0.0
mp-1293023,Li4 Mn2 V6 O16,0.5538999999999996
mp-1196939,Li8 Ca12 N24,0.0
mp-753045,Li8 V4 O8 F4,0.0
mp-21026,Li2 In1 Pt1,0.0
mp-759169,Li4 Cu2 F12,0.0
mp-863424,Li4 Ni2 P8 O24,4.0471
mp-758027,Li8 V4 P16 O48,2.3674
mp-767053,Li8 Co4 C8 O24,1.9962
mp-1223097,Li16 H8 N8,2.7087
mp-1247418,Li2 Mn1 N2,0.4918999999999998
mp-755694,Li8 Al4 V4 O16,1.9248
mp-757778,Li4 V2 Si12 O30,2.204
mp-866176,Li2 Pd1 Au1,0.0
mp-1268159,Li8 Fe8 Si12 O36,3.3073
mp-766582,Li8 Si4 Ni4 O16,2.9164000000000003
mp-756993,Li4 Co2 P4 O14,3.2618
mp-1275135,Li8 Mn4 O8 F4,2.404
mp-754086,Li4 Cu2 S4,0.0
mp-759511,Li8 V4 F24,2.0805
mp-756764,Li4 V2 Cr4 O12,1.8001999999999998
mp-762215,Li8 Ti4 Co12 O32,0.0
mp-770638,Li4 Co2 H24 S4 O28,3.3284
mp-807769,Li2 Co4 O3 F8,0.0307
mp-1307659,Li4 Mn6 Ga2 O16,0.5734000000000004
mp-772273,Li4 Mn2 H8 S4 O20,4.0045
mp-777570,Li4 Mn2 Fe2 B4 O12,2.9415
mp-781955,Li4 Mn6 B6 O18,0.0
mp-1173930,Li4 Mn2 O6,0.9367
mp-1093889,Li2 Zn1 Ag1,0.5495000000000001
mp-849313,Li6 V3 Cr6 O18,1.3626
mp-777664,Li4 Fe2 F8,3.0891
mp-557816,Ba10 Li4 W6 O30,2.2925000000000004
mp-1209544,Rb6 Li4 Ga2 Mo8 O32,4.0648
mp-757369,Li4 Co2 P4 O14,3.3133
mp-35695,Li2 H1 N1,2.5648
mp-1177998,Li8 Fe4 Si4 O16,2.9997
mp-756536,Li4 Ti6 Mn2 O16,0.6227
mp-1177903,Li8 Mn4 F16,3.826
mp-757841,Li4 V2 Si14 O32,1.2348
mp-865867,Li2 Y1 Tl1,0.0
mp-1172964,Li4 Ni2 P2 O8 F2,4.1348
mp-25457,Li8 Fe4 P4 C4 O28,2.1712
mp-753544,Li8 Bi4 O12,1.0347
mp-752552,Li8 V4 C8 O24,2.2169000000000003
mp-729639,Li2 Ni5 P4 O16,0.0
mp-1177928,Li4 Mg2 Co6 O16,0.0
mp-1664329,Li2 Mn2 P4 H3 O16,0.8808999999999999
mp-767649,Li4 V2 F12,1.7970000000000002
mp-1177899,Li2 Mn1 F4,3.0432
mp-1662960,Li4 Co2 Sn2 P4 O16,2.3091
mp-23626,Rb4 Li8 I12 O36,3.7571
mp-7688,Li4 Cd2 Ge2 O8,2.455
mp-779088,Li4 Mn2 V2 P6 O24,1.1678
mp-1185149,Li2 U2 O5,0.0
mp-753316,Li2 Ag1 F5,0.6790000000000003
mp-860893,Li4 Fe4 Si6 O20,2.619
mp-1184956,Li2 Tl1 Hg1,0.0
mp-752743,Li4 Mn2 P2 O10,1.0031000000000003
mp-1204768,Li8 B48 H132 N28,4.5949
mp-757481,Li8 Fe4 P8 O28,4.4095
mp-766967,Li4 Mn6 Si12 O32,2.8647
mp-755507,Li2 V5 Cu1 O12,0.3071000000000001
mp-776483,Li8 Mn4 P4 O16 F4,3.342
mp-771707,Li4 Sn2 B2 P2 O14,2.7307
mp-776740,Li4 Mn2 W2 O12,0.7695999999999998
mp-30392,Li2 In1 Au1,0.0
mp-758979,Li4 Ti4 Mn10 O24,0.4996999999999998
mp-775285,Li8 Co4 Ni12 O32,0.0313999999999996
mp-755783,Li4 Ti2 B4 O12,2.9039
mp-768413,Li2 Fe1 Ni3 O8,0.0
mp-1316064,Li4 V6 Sb2 O16,1.8199
mp-1251093,Li16 Al8 Fe8 O32,3.1653
mp-865582,Li2 Cd1 Pd1,0.0
mp-1020019,Li4 P2 N2 O4,5.3528
mp-753951,Li4 Fe2 Si4 O12,3.2217
mp-20106,Li4 Nd2 Sb4,0.0
mp-1663191,Li4 Fe4 P8 H6 O32,0.0
mp-1178012,Li8 Cu4 S8,0.0
mp-3158,Li2 Sb1 Pt1,0.0
mp-775194,Li4 Fe6 W2 O16,0.0
mp-756192,Li8 Zn4 Fe4 P8 O32,3.4097000000000004
mp-1222661,Li2 Mg1 Cd1 P2,2.004
mp-1178064,Li4 Co6 O12,0.0515000000000001
mp-757793,Li4 Nb2 P4 O16,0.3167
mp-768550,Li4 Mn2 V2 P6 O24,1.1412
mp-1193172,Li8 Mn4 S8 O32,3.5794000000000006
mp-769329,Rb2 Li4 B6 Sb4 O18,2.2755
mp-866202,Li2 Sn1 Pt1,0.0
mp-2647033,Li4 H4 C12 N18 Cl2,2.9466
mp-770630,Rb2 Li4 Cr4 B6 O18,2.0057
mp-1097442,Li2 Ag1 As1,0.9152999999999998
mp-1210877,Li8 Tc4 O12,0.4090000000000007
mp-1222769,Li4 Ga14,0.1587
mp-772542,Li8 V4 Si4 C4 O28,1.7424000000000002
mp-1125,Li8 S4,3.8954
mp-773041,Li8 V12 Sn4 O32,0.0
mp-1295198,Li4 Fe4 Si4 O14,3.4796
mp-753053,Li4 V2 F8,2.7462
mp-1277589,Li4 Ti2 Fe6 O16,0.2077
mp-1661410,Li4 Mn6 Fe2 O16,0.3533999999999997
mp-1273426,Li8 V4 O8 F4,1.3762999999999996
mp-754995,Li8 Mn4 P4 H4 O20,3.1918999999999995
mp-775340,Li4 Cr2 Si12 O30,0.0
mp-756195,Li4 V6 S12,0.0
mp-757408,Li2 Fe5 Si4 O14,2.8575000000000004
mp-755971,Li2 Mn3 Te1 O8,0.0
mp-27487,Li2 Th1 N2,2.2243999999999997
mp-771011,Li4 Fe2 C2 S2 O14,3.9163
mp-776497,Li2 La3 Ti2 Nb2 O13,0.0
mp-861570,Li4 Fe2 Co6 O16,0.0
mp-759428,Li4 V2 Fe2 P8 O28,1.3479
mp-43030,Na4 Li4 Al6 Si6 Cl2 O24,4.6612
mp-867474,Li2 Eu1 Sn1,0.0
mp-1181148,Li12 Se6 O24,1.2517
mp-1273241,Li4 Mn2 Cu2 O8,0.0
mp-761268,Li8 V4 O8 F8,0.8913999999999997
mp-779070,Li8 Ni4 P8 O28,4.312200000000001
mp-756641,Li4 B2 P2 C2 O14,5.3729
mp-757991,Li8 Cr4 Co12 O32,0.0
mp-849759,Li8 Si16 Ni12 O48,0.0
mp-1210753,Li4 Al2,0.0
mp-1222859,Li2 La3 Nd1 Sb2 O12,3.9249
mp-1274518,Li4 V6 O12,0.7190000000000003
mp-761481,Li8 Fe4 P4 O20,2.3612
mp-756493,Li4 Cr4 Sn2 O12,3.1686
mp-704197,Li8 Mo4 P8 O32,1.6946
mp-777497,Li4 V2 O4 F2,1.1354000000000002
mp-1651525,Li4 Si8 Ni10 O28,2.5811
mp-754990,Li8 V4 P8 H4 O32,2.0855
mp-757930,Li4 Co6 Sb2 O16,0.2274000000000002
mp-770967,Li8 Mn4 P8 O28,3.7513
mp-26407,Li8 Sn4 P8 O28,4.008100000000001
mp-767622,Li8 V4 O4 F12,1.354
mp-850956,Li2 Mn3 Cr3 O12,0.0927
mp-756688,Li8 Mn4 O8 F4,0.5057
mp-771049,Li8 Co4 B4 O16,1.1027999999999998
mp-757085,Li4 Cr2 Co2 O8,0.6296000000000004
mp-22446,Li4 Pr2 Sb4,0.0
mp-756604,Li8 Fe4 P8 O28,3.6668
mp-1263073,Li4 Mn2 Si4 O12,3.4173000000000004
mp-1094569,Li4 Mg2,0.0
mp-867736,Li2 V1 Fe1 O4,0.0
mp-755990,Li4 Mn2 Fe2 B4 O12,3.0858
mp-764423,Li8 Cr4 F16,1.6057
mp-1178037,Li8 Co4 Ni12 O32,0.0618000000000003
mp-1286964,Li4 V6 O12,0.7047000000000003
mp-1304341,Li8 Fe4 Si4 O20,0.0
mp-757077,Li2 Cu2 Si8 O19,0.0
mp-775335,Li4 Cr6 Fe2 O16,0.0
mp-1651415,Li8 Mn4 P8 O28,2.4757
mp-779312,Li8 Mn4 B8 O24,0.2499
mp-764977,Li8 Fe4 O4 F12,2.2428
mp-26649,Li4 Sn2 P4 O14,4.0479
mp-755379,Li2 Mn1 V3 O8,0.0
mp-1340630,Li4 Mn2 P4 O14,0.0
mp-1223295,Li2 Mg1 Zr2 H4 O4 F12,0.6743000000000001
mp-1177861,Li8 Ti4 Co12 O32,0.0011000000000001
mp-1223060,Li2 Ce1 Sm1 Mo4 O16,0.8798000000000004
mp-757499,Li2 Fe3 Co1 O8,0.0
mp-1307652,Li4 Ti2 Cr6 O16,1.118
mp-754407,Li2 Fe1 S2,0.0
mp-36330,Li4 V2 Cl8,1.1057999999999997
mp-1185247,Li2 Ce1 In1,0.0
mp-1184983,Li2 Cd1 Bi1,0.0
mp-776357,Li4 Sb2 P2 O4 F12,3.7559
mp-755757,Li4 Sn2 B4 O12,2.1593
mp-759788,Li4 V2 O6 F2,2.2236
mp-1210799,Li8 Cd4,0.0
mp-557798,K20 Li8 Nd4 F40,6.4522
mp-770833,Li8 Sn4 B4 O16,1.0700000000000005
mp-752814,Li4 Ti2 V4 O12,1.2730999999999997
mp-752511,Li4 Co4 Si2 O12,0.4498999999999999
mp-775931,Li16 Fe8 S16,0.0
mp-779020,Li4 Mn2 Si8 O22,0.9706
mp-1306185,Li4 Mn2 Co6 O16,0.1376000000000001
mp-726110,Li2 Ti1 O2 F6,0.7093
mp-4622,Li12 Be6 F24,7.722300000000001
mp-1648601,Li12 Si6 Ni6 O24,3.3765
mp-25403,Li8 V4 P4 O16 F4,1.1109999999999998
mp-4117,Li4 Si4 O10,5.154
mp-758963,Li4 Cr4 Co2 O12,0.6529000000000003
mp-756590,Li2 V1 Fe3 O8,0.5662000000000003
mp-1280510,Li4 Ni6 Te2 O16,0.2077999999999997
mp-756005,Li4 Cr2 O6,1.12
mp-34465,Li2 H1 N1,2.4385000000000003
mp-571109,Li4 Nd4 Si6,0.0
mp-831190,Li4 V4 P4 H24 O30,2.1731
mp-1096003,Ba1 Li2 Tl1,0.0
mp-777860,Li6 Fe3 F18,0.1775000000000002
mp-1177955,Li2 Fe1 Co1 O4,0.0
mp-756484,Li4 Ti2 Fe2 O8,0.0
mp-13986,Li4 Pt2 F12,2.3577
mp-865622,Li2 Ho1 In1,0.0
mp-770853,Li16 Co8 P8 O32 F8,2.6148
mp-755686,Li4 V2 F12,2.1977
mp-755691,Li2 Bi1 O2,0.0
mp-758305,Li4 Mn10 Fe4 O24,0.2866999999999997
mp-1184978,Li2 In1 Hg1,0.0
mp-757250,Li12 Mn6 Si12 O36,2.6074
mp-693857,Na4 Li8 Al12 Si12 O48,2.955
mp-1986763,Li8 Si8 Ni4 O24,3.9213
mp-1275120,Li8 Mn4 O4 F12,2.0397
mp-861184,Li2 W1 S4,1.9131
mp-1177787,Li12 V6 F36,1.9112
mp-1223047,Li4 U2 Br12,0.3308999999999999
mp-766447,Li8 Cu16 S12,0.7526000000000002
mp-722455,Rb2 Li4 H12 N6,1.9381
mp-720254,Li8 H16 S12 O48,5.8773
mp-773601,Li4 Cu2 P6 H16 O26,1.6309000000000005
mp-704204,Li4 Mo2 P8 O26,0.0
mp-26965,Li4 Cr2 P4 O14,3.7041
mp-756985,Li8 V4 Sn4 P8 O32,2.3649
mp-759723,Li2 Zr7 Fe1 P12 O48,0.0
mp-772041,Li4 Mn6 P6 O24,0.0
mp-757640,Li4 Ni2 P8 O24,2.9649999999999994
mp-769620,Li6 V3 Cr3 O12,1.5951000000000004
mp-758911,Li8 Fe4 Si16 O40,3.5622000000000007
mp-1223209,Li8 Pd4 N16 O40,0.0
mp-1571056,Li4 Mn4 Fe2 O12,1.2011
mp-763559,Li8 V4 P8 O32,1.0897
mp-759509,Li8 Mn4 O8 F4,2.2011000000000003
mp-759951,Li8 Cr12 Co4 O32,0.0
mp-1096552,Li2 Zn1 In1,0.0024000000000001
mp-769635,Li6 V3 Cr3 O12,1.3192
mp-1222649,Li2 Mg1 Ti3 O8,2.3892
mp-1275592,Li4 V10 O20,1.2972
mp-1079867,Li4 Pr2 Ge2,0.0
mp-755803,Li4 Al2 Fe2 O8,3.119
mp-1093580,Li2 Y1 In1,0.0472999999999999
mp-1111113,Li2 Cu1 Ir1 F6,0.7389999999999999
mp-1080005,Cs3 Li2 Br5,4.5306
mp-755372,Li4 Mn2 O4,0.0
mp-769646,Li4 Ti2 Co4 O10,1.3442000000000005
mp-780295,Li4 V2 O4 F2,1.5210000000000004
mp-1298606,Li8 V4 O4 F16,2.0491
mp-774781,Li4 Ni4 Sn2 O12,0.3115999999999999
mp-753441,Li4 Mn4 O2 F12,1.2918
mp-765589,Li8 V4 O4 F16,2.6196
mp-555899,Li8 Si12 O28,5.2253
mp-756157,Li2 Fe3 Co1 O8,0.0
mp-759753,Li6 V3 Cr3 P12 O42,2.1774
mp-571566,Li8 Zn4 Si4,0.0
mp-771080,Li8 Ni4 B4 O16,0.9314
mp-1096283,Li2 Ca1 Cd1,0.0
mp-1194281,Li4 Co2 S4 O16,3.2144000000000004
mp-862930,Li2 Pm1 In1,0.0
mp-759210,Li6 Cr6 Co3 O18,0.0
mp-770550,Li8 Al4 Co4 O16,1.6962000000000002
mp-1288012,Li4 Mn2 Cr2 O8,0.0
mp-1178139,K4 Li8 Fe4 O12,0.738
mp-770729,Li16 Al8 Fe8 O32,2.1424000000000003
mp-774515,Li8 Mn12 Nb4 O32,0.2490000000000001
mp-759938,Li4 Cu6 P8 O28,0.0
mp-774358,Li4 Mn2 V2 P8 O28,0.4711999999999998
mp-758815,Li8 Mn4 P16 O48,3.8417
mp-1173939,Li8 Mn4 O12,1.4382
mp-760122,Li12 Cu6 F24,0.0
mp-779314,Li8 Cr4 P4 H4 O20,2.4368
mp-1190434,Li8 Ir4 O12,0.0
mp-1222720,Li2 Al2 Si1 O6,4.625900000000001
mp-772151,Li4 Ti8 O18,2.8924
mp-753833,Li2 Cr1 S4,0.0
mp-757246,Li4 Ti6 V2 O16,0.2192999999999996
mp-1177863,Li8 Ti12 Fe4 O32,0.0050999999999996
mp-1173949,Li4 Mn2 Co2 O8,0.5943
mp-759051,Li2 Fe1 Co9 O20,0.0081999999999999
mp-770663,Li4 Fe2 B2 O8,1.9172
mp-1105173,Li4 Fe2 Sn2 S8,0.0
mp-977207,Li4 Mg2,0.0
mp-752799,Li4 Fe2 Si2 O8,3.0614
mp-1366748,Li4 Cr2 P4 O14,0.0
mp-861527,Li4 Cr2 Fe2 P4 O16,2.2877
mp-758338,Li8 Co8 Si8 O28,2.6229
mp-556777,Li4 C2 O6,3.7449
mp-760339,Li2 V1 F4,2.8111
mp-752628,Li8 Mn4 F16,4.1274
mp-10180,Li2 Sb1 Pd1,0.0
mp-769617,Li6 V3 Cr3 O12,0.9108999999999998
mp-780149,Li4 Mn6 B6 O18,0.0221999999999999
mp-777901,Li8 V4 F20,1.8007
mp-674420,Li8 Ni4 O12,0.9437000000000002
mp-753195,Li2 W1 S4,1.9871
mp-581301,Li8 Mg4 Mn12 O32,1.8867
mp-1096260,Li2 In1 Pb1,0.282
mp-753453,Li4 Ti2 Co4 O10,1.3469999999999995
mp-767711,Li4 Mn4 Si8 O22,3.1817
mp-1182734,Li16 Re16 O88,0.8424
mp-768927,Li8 Mn4 P4 C4 O28,0.0
mp-766931,Li12 Si12 Ni6 O36,2.9578999999999995
mp-780407,Li4 Mn6 B6 O18,0.5482999999999998
mp-767710,Li8 V4 P8 O28,0.0
mp-1275461,Li4 Ti2 Cr6 O16,0.8332999999999997
mp-757998,Li2 Ni3 Te1 O8,0.0
mp-755722,Li2 Mn3 Cr1 O8,0.0
mp-759016,Li8 Fe8 Si8 O28,3.1291999999999995
mp-1093897,Li2 La1 Al1,0.1551
mp-1194965,Li8 Th4 As8 O32,3.9494
mp-1177893,Li2 Mn1 V3 O8,0.0
mp-1111362,Li2 Mn1 Ag1 F6,0.0
mp-757502,Li16 Cr8 Si8 O32,2.448
mp-1191903,Li4 In4 Si2 S12,2.4279999999999995
mp-1197528,Li16 Si8 H144 C48 N32,2.7831
mp-767777,Li4 V2 Si12 O30,2.041
mp-773330,Li2 Mn3 Sn1 O8,0.0
mp-758637,Li8 Co4 Si4 O16,2.9336
mp-1111191,Na1 Li2 Mn1 F6,0.0
mp-758734,Li4 Cr4 Si2 O12,2.4783
mp-773252,Li4 Ni6 O12,0.0
mp-753286,Li4 Co2 C4 O12,1.7435
mp-752464,Li8 Mn4 O8 F4,0.8740000000000001
mp-770676,Li4 Cr2 H16 Cl10 O8,3.1859
mp-1097053,Li8 Zr8 O20,3.8449
mp-1222600,Li2 Zn1 Sn1,0.0
mp-769662,Li4 Ti2 Fe4 O10,1.0834999999999997
mp-772297,Li4 Cr4 O14,1.1657
mp-560247,Li4 Ca4 Si10 O26,4.7981
mp-770658,Li2 Ni1 Sn3 P6 O24,0.0
mp-776874,Li8 V12 Fe8 O48,0.0
mp-757870,Li8 Cu8 Si24 O60,2.4508
mp-772396,Li4 Cr4 O14,2.0307
mp-766101,Li8 Fe4 P8 H4 O32,1.9142
mp-1282947,Li4 V2 Ni2 O8,1.5773999999999997
mp-1184972,Li2 In1 Bi1,0.0003999999999999
mp-772573,Li4 Cr10 B6 O26,1.2860999999999998
mp-863421,Li12 V6 Si12 O36,1.6437
mp-849346,Li16 Mn8 Si8 O32,2.8521
mp-756174,Li2 V2 Si1 Ge1 O10,1.7448
mp-1173915,Li4 Mn2 Co2 O8,0.0522999999999997
mp-780731,Li8 Cu4 P12 O36,1.1081000000000003
mp-771575,Li4 Ti2 Mn6 O16,0.5084999999999997
mp-756567,Li4 Ti2 Fe4 O10,1.3449000000000004
mp-883454,Li4 Fe10 Si10 O32,3.1753000000000005
mp-764152,Li16 Ni8 P16 O56,3.4846000000000004
mp-755702,Li4 Ti2 V2 O8,0.0
mp-801999,Li4 Fe4 Si8 O22,0.0
mp-772145,Li4 V2 P4 O14,2.3214999999999995
mp-772456,Li4 Mn6 Cu2 O16,0.1080000000000001
mp-757132,Li16 Cr8 P8 O40,1.0107999999999997
mp-759389,Li16 Mn8 F32,3.6632
mp-778232,Li8 V12 Cr8 O48,0.0411
mp-768204,Li8 Fe8 S12,0.0
mp-25394,Li8 Mn4 P4 C4 O28,0.8778999999999999
mp-770872,Li8 Cr8 O28,2.4046000000000003
mp-1210884,Li4 Ce4 Si6,0.0
mp-760004,Li6 V3 Cr3 P12 O42,2.133
mp-807421,Li4 Mn2 V2 P8 O28,0.0
mp-1184981,Li2 Nd1 Pb1,0.0
mp-755602,Li2 Cr1 O3,0.0
mp-1097236,Li2 Sn1 Pb1,0.0
mp-767600,Li8 Mn4 F20,1.8449
mp-1272966,Li4 Ti2 Cr2 O8,0.0
mp-851105,Li16 Cu16 S24 O96,0.0
mp-760219,Li2 Mg1 Co13 O28,0.7121
mp-725430,Li2 Ti4 Ni1 P4 O20,2.6288
mp-755352,Li4 Hf2 O6,4.2346
mp-1307565,Li4 Cr6 Sn2 O16,0.9602999999999996
mp-760356,Li6 Mn3 V3 P12 O42,0.3633999999999999
mp-753335,Li4 V4 F14,0.2139999999999997
mp-31815,Li8 Fe4 P8 O32,0.0
mp-1173888,Li4 Co2 O6,0.4204999999999999
mp-1305888,Li4 V2 Ni2 O8,0.0
mp-1222694,Li2 Br1 O1,0.0
mp-759328,Li4 Ti4 V6 O20,0.2196000000000002
mp-1246256,Li2 Rh1 N2,0.0
mp-1222618,Li2 Zn1 Cd1 P2,1.0652
mp-1078460,Li4 Cu2 Sn4,0.0
mp-769026,Li8 Bi4 O12,1.0351
mp-753136,Li4 Mn2 V4 O12,0.4998
mp-758903,Li4 V2 P8 H32 O40,1.8897
mp-762142,Li8 Fe12 Co4 O32,0.0
mp-771906,Li8 Al4 Co4 O16,1.2978000000000005
mp-771969,Li4 Cu2 C2 S2 O14,0.1280999999999998
mp-758539,Li2 Co3 O6,0.0
mp-752858,Li4 Cu2 Si2 O8,0.0
mp-1178046,Li8 Co4 C8 O24,2.946
mp-754032,Li8 Ni4 P8 O28,4.1257
mp-1237680,Li4 Cr4 O18,0.9988
mp-759392,Li8 Mn4 F20,0.5185000000000001
mp-531826,Li24 Pt12 O36,1.734
mp-752716,Li4 V2 Ni2 P4 O16,1.1854000000000005
mp-25401,Li4 Ti2 P2 O8 F2,0.0097000000000004
mp-1296375,Li4 V6 Sn2 O16,0.0
mp-780532,Li8 Fe4 O8 F4,1.9398
mp-765955,Li8 Cu4 Si4 O16,0.0378999999999998
mp-772829,Ba6 Li2 Ti7 Sb9 O42,0.0
mp-863081,Li6 Cr3 Fe3 O12,1.6659000000000002
mp-540059,Li8 Ni4 P8 O32,0.0
mp-757685,Li4 Cu2 Si4 O12,0.0871999999999997
mp-760827,Li16 V8 F32,2.6512
mp-1276468,Li4 Ti2 V4 O12,1.3883
mp-781502,Li4 Mn6 B6 O18,0.0
mp-1184969,Li2 Ag1 Ge1,0.0
mp-31964,Li4 Mn2 P8 O24,3.6924
mp-763345,Li8 V4 O8 F4,1.1166
mp-758473,Li8 Co4 Si4 O16,2.7693000000000003
mp-775439,Li4 Cr6 P10 O36,0.0
mp-759539,Li8 V4 F20,2.0219
mp-1228258,Ba10 Li4 Te6 O30,1.2111999999999998
mp-1223325,Li2 Ni2 H24 C6 N12 O15,4.2989
mp-758277,Li4 Cr2 Si6 O16,3.1126000000000005
mp-780202,Li8 Fe4 O8 F4,1.3967999999999998
mp-756138,Li4 V6 Sb2 O16,0.8720000000000003
mp-753864,Sr2 Li2 Nb4 O13,1.4216
mp-1094576,Li4 Mg2,0.0
mp-757513,Li8 Mn12 Co4 O32,1.0346000000000002
mp-768590,Li4 Ni4 S6 O24,3.0096
mp-757717,Li8 Mn4 P8 O28,3.7511
mp-753634,Li8 Fe4 Si8 O24,4.6142
mp-753834,Li2 Mn4 O7 F1,0.0
mp-754923,Li4 Al2 V2 O8,2.1379
mp-765474,Li4 Ni6 P8 O28,3.3375000000000004
mp-1210870,Li2 La1 Nb6 O18,0.0
mp-756969,Li6 V3 Fe3 O12,0.8325000000000005
mp-781020,Li4 V4 Si8 O22,0.0205000000000001
mp-1223042,Li2 Fe1 W2 O8,3.5503
mp-558731,Li8 Te4 S12,1.0825
mp-771706,Li4 Mn2 B2 P2 O14,0.4947
mp-758988,Li2 Cr1 P2 O8,0.0
mp-849618,Li10 Mn15 B15 O45,0.0
mp-1643671,Li4 Cr2 Co4 O12,0.7232000000000003
mp-775306,Li8 Ti12 Fe4 O32,1.7926000000000002
mp-1186135,Na1 Li2 Sn1,0.0
mp-777665,Li8 Fe4 F16,3.3292
mp-754336,Li2 Mn1 Fe1 O4,0.0
mp-34457,Li12 Co6 Cl24,0.0112
mp-763793,Li4 Mn6 F16,3.3624
mp-705365,Li8 V4 P8 O32,1.0935
mp-759885,Li8 V4 O8 F8,1.5585999999999998
mp-775327,Li8 Mn4 V12 O32,1.2289
mp-849556,Li6 Mn9 Si6 O24,2.0447
mp-761944,Li8 Fe4 Co12 O32,0.0
mp-26095,Li8 Mn4 P16 O48,4.4509
mp-2724101,Li2 Hf1 O3,4.0573
mp-1222803,Li2 V1 Fe1 S4,0.0
mp-758230,Li4 Mn6 P8 O28,2.3814
mp-755669,Li4 Al2 Ni2 O8,0.9184
mp-780725,Li8 V4 P4 O20,0.8682000000000003
mp-760211,Li8 V4 O12 F4,2.3227
mp-1222873,Li4 Al2 Ni6 O12,0.0
mp-772287,Li4 Si24 Ni10 O60,4.3937
mp-753262,Li8 Co4 Si12 O32,3.1591
mp-783909,Li8 Mn4 Si4 O16,2.5844000000000005
mp-1191476,Li4 In4 Ge2 S12,2.3229000000000006
mp-850284,Li4 Co2 O2 F6,1.3741
mp-704145,Li16 Mn16 S24 O96,4.4239
mp-754063,Li4 Fe2 B2 O8,1.1006
mp-772569,Li4 Ni4 Bi2 O12,0.0
mp-557857,Sr2 Li4 Nb4 O14,1.6613
mp-758359,Li4 Cr2 Si8 O22,0.5257999999999998
mp-1296412,Li4 Mn2 V6 O16,0.5376999999999996
mp-776727,Li8 Fe12 F32,2.9193
mp-774411,Li2 V1 O2,1.6694000000000004
mp-1203051,K20 Li8 Eu4 F40,0.1326
mp-1210797,Li4 Mg2 Ge2 O8,3.7673
mp-768207,Li4 Sb2 P2 C2 O14,3.2196
mp-555939,Li16 Te16 O40,3.1057999999999995
mp-8449,Rb4 Li4 Si2 O8,3.8516
mp-754445,Li4 Ti2 B4 O12,2.7928
mp-760112,Li8 Mn4 O8 F4,0.0
mp-774382,Li16 Mn8 F32,3.4416
mp-1238195,Li12 Be6 H24,0.0
mp-1307640,Li4 V6 Co2 O16,0.0
mp-1309047,Li4 V6 W2 O16,1.6544999999999996
mp-759523,Li4 V2 Fe2 P8 O28,1.8512
mp-558083,Ba4 Li8 Ti24 O56,2.8908
mp-759569,Li4 Fe4 Co6 O20,0.0
mp-775161,Li8 Ti12 V4 O32,0.2106000000000003
mp-1153,Li2 S1,3.3862000000000005
mp-1178071,Li4 Fe6 F16,1.7819
mp-762337,Li4 Cu2 F10,0.1197000000000001
mp-762270,Li8 Cu8 F20,0.0732999999999999
mp-1199564,Li4 Al2 B10 H76 N12,6.049300000000001
mp-556550,Li4 Ni2 O6,1.1037
mp-754810,Li2 Mn1 V1 P2 H2 O10,1.0425
mp-1111123,Li2 In1 Cu1 Cl6,0.0649999999999999
